order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status,revenue,year,month
O043538,C03770,R0116,2024-02-04,1310.45,131.05,39,Wallet,Delivered,1218.4,2024,February
O043539,C03402,R0106,2025-11-17,1323.55,0,43,UPI,Refunded,1366.55,2025,November
O043540,C01095,R0102,2024-08-25,1453.97,145.4,48,Card,Cancelled,1356.57,2024,August
O043541,C04790,R0003,2025-03-15,801.67,0,25,Cash,Cancelled,826.67,2025,March
O043542,C04819,R0039,2024-11-28,900.96,0,27,UPI,Cancelled,927.96,2024,November
O043543,C01967,R0164,2025-09-18,1088.12,0,30,Wallet,Delivered,1118.12,2025,September
O043544,C00339,R0172,2024-04-17,1017.5,0,39,UPI,Delivered,1056.5,2024,April
O043545,C01891,R0195,2026-04-01,1364.36,0,40,UPI,Refunded,1404.36,2026,April
O043546,C01985,R0068,2024-10-01,584.78,58.48,53,Wallet,Delivered,579.3,2024,October
O043547,C02766,R0107,2024-12-08,506.55,50.66,58,UPI,Refunded,513.89,2024,December
O043548,C00572,R0168,2024-11-03,1088.75,0,37,UPI,Delivered,1125.75,2024,November
O043549,C04074,R0065,2025-10-26,509.41,50.94,49,Wallet,Cancelled,507.47,2025,October
O043550,C02837,R0022,2025-02-19,769.11,76.91,52,UPI,Refunded,744.2,2025,February
O043551,C04872,R0161,2025-11-30,942.35,0,49,UPI,Delivered,991.35,2025,November
O043552,C00297,R0049,2025-01-06,437.08,0,25,Cash,Delivered,462.08,2025,January
O043553,C00448,R0188,2024-01-29,1413.51,0,39,UPI,Cancelled,1452.51,2024,January
O043554,C01125,R0076,2025-03-03,1493.85,0,36,UPI,Refunded,1529.85,2025,March
O043555,C01121,R0163,2024-04-23,463.6,46.36,54,Card,Delivered,471.24,2024,April
O043556,C03599,R0186,2025-02-04,758.61,75.86,23,UPI,Refunded,705.75,2025,February
O043557,C03001,R0170,2024-04-27,922.05,92.2,31,Cash,Delivered,860.85,2024,April
O043558,C02271,R0117,2024-06-04,662.38,0,49,Card,Refunded,711.38,2024,June
O043559,C03487,R0114,2025-01-20,1305.87,0,36,Wallet,Delivered,1341.87,2025,January
O043560,C01468,R0016,2024-07-06,859.84,0,56,Wallet,Delivered,915.84,2024,July
O043561,C04322,R0145,2025-05-11,1334,0,43,Cash,Delivered,1377,2025,May
O043562,C00621,R0027,2026-04-21,308.41,0,39,Wallet,Delivered,347.41,2026,April
O043563,C01834,R0025,2024-08-24,462.26,0,50,Card,Refunded,512.26,2024,August
O043564,C00519,R0036,2024-06-11,1438.41,143.84,36,Wallet,Refunded,1330.57,2024,June
O043565,C03360,R0035,2024-09-23,1142.12,0,29,Wallet,Refunded,1171.12,2024,September
O043566,C02768,R0128,2024-04-13,975.21,97.52,46,UPI,Refunded,923.69,2024,April
O043567,C03333,R0151,2025-12-17,1248,0,49,Card,Cancelled,1297,2025,December
O043568,C02872,R0077,2026-04-23,713.43,71.34,59,Cash,Cancelled,701.09,2026,April
O043569,C00654,R0044,2026-02-01,992.42,0,58,Card,Delivered,1050.42,2026,February
O043570,C01520,R0178,2025-05-02,1051.12,0,20,UPI,Delivered,1071.12,2025,May
O043571,C03951,R0197,2026-04-13,693.72,69.37,28,Cash,Refunded,652.35,2026,April
O043572,C04357,R0152,2024-10-01,984.39,0,35,Cash,Delivered,1019.39,2024,October
O043573,C00584,R0014,2024-02-01,342.5,0,32,UPI,Delivered,374.5,2024,February
O043574,C04373,R0105,2024-11-24,1157.7,0,34,Wallet,Delivered,1191.7,2024,November
O043575,C04359,R0001,2025-07-22,1085.4,108.54,55,UPI,Delivered,1031.86,2025,July
O043576,C01659,R0066,2026-03-13,1152.99,0,34,Cash,Delivered,1186.99,2026,March
O043577,C02309,R0060,2025-01-08,675.01,67.5,56,Cash,Cancelled,663.51,2025,January
O043578,C04534,R0068,2025-02-24,626.35,0,25,Cash,Refunded,651.35,2025,February
O043579,C00750,R0112,2024-09-20,656.29,65.63,24,Wallet,Delivered,614.66,2024,September
O043580,C00280,R0157,2025-04-19,483.98,0,53,UPI,Delivered,536.98,2025,April
O043581,C04526,R0067,2025-09-05,345.13,0,51,UPI,Delivered,396.13,2025,September
O043582,C03436,R0175,2026-01-10,1118.19,0,20,Cash,Delivered,1138.19,2026,January
O043583,C00974,R0108,2026-04-16,1481.81,148.18,40,UPI,Delivered,1373.63,2026,April
O043584,C03642,R0183,2025-05-21,1298.15,0,54,UPI,Refunded,1352.15,2025,May
O043585,C00918,R0158,2025-05-24,1376.23,0,58,Wallet,Delivered,1434.23,2025,May
O043586,C04757,R0156,2024-11-30,1449.52,0,59,UPI,Cancelled,1508.52,2024,November
O043587,C03275,R0143,2025-06-26,1250.02,0,33,Cash,Refunded,1283.02,2025,June
O043588,C02324,R0105,2024-08-21,1402.57,140.26,52,Cash,Refunded,1314.31,2024,August
O043589,C04604,R0200,2024-08-31,567.25,0,57,UPI,Delivered,624.25,2024,August
O043590,C02892,R0070,2024-01-27,1002.41,0,59,Card,Cancelled,1061.41,2024,January
O043591,C02976,R0113,2025-11-05,1515.11,0,31,Card,Delivered,1546.11,2025,November
O043592,C03862,R0043,2025-02-03,1274.22,127.42,35,Card,Delivered,1181.8,2025,February
O043593,C03092,R0093,2024-11-11,1295.74,0,20,UPI,Delivered,1315.74,2024,November
O043594,C01015,R0050,2024-06-06,996.28,0,51,UPI,Delivered,1047.28,2024,June
O043595,C04652,R0155,2025-04-14,1416.7,0,52,UPI,Cancelled,1468.7,2025,April
O043596,C01712,R0059,2025-01-24,821.43,0,34,UPI,Delivered,855.43,2025,January
O043597,C01526,R0113,2024-07-18,1225.9,0,32,Wallet,Refunded,1257.9,2024,July
O043598,C03665,R0165,2025-04-03,311.78,31.18,20,Cash,Cancelled,300.6,2025,April
O043599,C04844,R0012,2024-04-02,1409.76,0,21,UPI,Delivered,1430.76,2024,April
O043600,C03788,R0070,2025-05-27,409.14,0,27,UPI,Cancelled,436.14,2025,May
O043601,C00923,R0188,2024-11-04,1387.93,0,54,Wallet,Refunded,1441.93,2024,November
O043602,C03804,R0024,2025-05-12,1198.45,0,35,UPI,Delivered,1233.45,2025,May
O043603,C04194,R0068,2025-01-14,1300.81,130.08,32,Wallet,Refunded,1202.73,2025,January
O043604,C03497,R0185,2025-10-16,1006.07,0,37,Wallet,Delivered,1043.07,2025,October
O043605,C00379,R0127,2025-11-19,1368.3,0,51,Cash,Delivered,1419.3,2025,November
O043606,C04629,R0102,2024-03-12,504.96,50.5,27,UPI,Delivered,481.46,2024,March
O043607,C00795,R0060,2024-09-12,445.73,44.57,46,Cash,Delivered,447.16,2024,September
O043608,C03650,R0084,2024-10-03,1074.93,107.49,56,UPI,Delivered,1023.44,2024,October
O043609,C04526,R0046,2025-11-13,795.2,79.52,45,UPI,Delivered,760.68,2025,November
O043610,C02744,R0047,2025-07-10,1463.31,146.33,42,UPI,Refunded,1358.98,2025,July
O043611,C00366,R0086,2025-11-11,979.93,0,24,UPI,Refunded,1003.93,2025,November
O043612,C00130,R0038,2024-06-17,1153.92,115.39,59,Card,Refunded,1097.53,2024,June
O043613,C03645,R0160,2024-05-25,1477.82,0,33,UPI,Refunded,1510.82,2024,May
O043614,C01009,R0169,2024-02-01,1000.65,0,53,UPI,Delivered,1053.65,2024,February
O043615,C01622,R0084,2026-01-03,962.16,0,60,UPI,Refunded,1022.16,2026,January
O043616,C02508,R0006,2024-07-12,1392.12,139.21,31,UPI,Refunded,1283.91,2024,July
O043617,C04405,R0131,2026-04-26,1340.54,134.05,22,Cash,Delivered,1228.49,2026,April
O043618,C01932,R0191,2025-05-15,599.16,0,27,Cash,Delivered,626.16,2025,May
O043619,C02735,R0152,2024-10-04,833.09,0,35,UPI,Refunded,868.09,2024,October
O043620,C00080,R0188,2024-05-13,694.36,0,26,Cash,Refunded,720.36,2024,May
O043621,C04517,R0090,2026-04-05,785.01,0,48,Cash,Cancelled,833.01,2026,April
O043622,C04684,R0188,2025-04-06,1287.07,128.71,44,Wallet,Refunded,1202.36,2025,April
O043623,C04650,R0064,2025-03-21,790.53,79.05,31,UPI,Refunded,742.48,2025,March
O043624,C02014,R0162,2024-03-21,790.99,0,45,UPI,Delivered,835.99,2024,March
O043625,C04390,R0125,2024-01-16,993.95,99.4,24,UPI,Delivered,918.55,2024,January
O043626,C03817,R0068,2024-04-17,607.9,60.79,35,UPI,Delivered,582.11,2024,April
O043627,C04653,R0109,2024-10-21,652.91,0,55,UPI,Delivered,707.91,2024,October
O043628,C03139,R0178,2025-05-07,411.58,0,44,UPI,Cancelled,455.58,2025,May
O043629,C00412,R0050,2025-11-28,945.32,94.53,56,Cash,Delivered,906.79,2025,November
O043630,C04302,R0187,2024-03-29,695.03,69.5,58,UPI,Cancelled,683.53,2024,March
O043631,C01409,R0113,2026-01-31,755.94,0,52,Wallet,Cancelled,807.94,2026,January
O043632,C00520,R0034,2024-04-30,434.99,43.5,27,UPI,Cancelled,418.49,2024,April
O043633,C02931,R0143,2024-08-24,947.55,94.75,36,UPI,Delivered,888.8,2024,August
O043634,C00777,R0093,2026-01-09,1307.14,130.71,52,UPI,Delivered,1228.43,2026,January
O043635,C02868,R0104,2025-10-23,985.77,0,21,Wallet,Delivered,1006.77,2025,October
O043636,C02014,R0179,2025-03-26,955.15,95.52,25,UPI,Delivered,884.63,2025,March
O043637,C01075,R0098,2025-02-10,1391.48,139.15,41,Wallet,Cancelled,1293.33,2025,February
O043638,C00924,R0050,2026-02-10,635.12,63.51,29,UPI,Delivered,600.61,2026,February
O043639,C02964,R0005,2024-06-26,385.57,0,28,UPI,Delivered,413.57,2024,June
O043640,C04038,R0077,2025-09-08,762.34,76.23,46,UPI,Delivered,732.11,2025,September
O043641,C00018,R0086,2024-04-08,1364.62,0,39,UPI,Delivered,1403.62,2024,April
O043642,C00234,R0169,2025-04-25,281.63,28.16,34,Cash,Refunded,287.47,2025,April
O043643,C00067,R0074,2026-03-23,282.21,0,46,Wallet,Delivered,328.21,2026,March
O043644,C00959,R0099,2024-05-03,1228.49,0,39,UPI,Delivered,1267.49,2024,May
O043645,C00639,R0024,2024-06-16,1131.96,0,48,UPI,Delivered,1179.96,2024,June
O043646,C03966,R0076,2026-02-03,1210.63,121.06,53,UPI,Refunded,1142.57,2026,February
O043647,C02728,R0088,2025-02-06,1047.7,0,53,UPI,Refunded,1100.7,2025,February
O043648,C01500,R0099,2024-03-17,1545.31,0,36,UPI,Refunded,1581.31,2024,March
O043649,C02300,R0148,2026-04-27,1212.91,121.29,56,UPI,Delivered,1147.62,2026,April
O043650,C02300,R0063,2025-03-28,831.29,0,53,UPI,Delivered,884.29,2025,March
O043651,C01902,R0194,2024-06-09,1109.72,0,48,Wallet,Delivered,1157.72,2024,June
O043652,C03696,R0055,2026-02-25,1382.84,138.28,24,UPI,Cancelled,1268.56,2026,February
O043653,C02682,R0089,2025-11-12,1261.35,126.13,54,UPI,Cancelled,1189.22,2025,November
O043654,C00342,R0194,2026-02-02,299.72,0,58,Card,Cancelled,357.72,2026,February
O043655,C00963,R0088,2026-03-20,500.12,50.01,28,Cash,Delivered,478.11,2026,March
O043656,C01565,R0003,2024-01-10,981.02,0,37,Cash,Refunded,1018.02,2024,January
O043657,C03246,R0065,2025-08-25,912.83,0,23,UPI,Delivered,935.83,2025,August
O043658,C01508,R0123,2024-03-29,623.11,0,31,UPI,Delivered,654.11,2024,March
O043659,C00288,R0071,2025-11-13,908.8,90.88,48,UPI,Refunded,865.92,2025,November
O043660,C00153,R0050,2025-05-31,321.07,0,25,UPI,Refunded,346.07,2025,May
O043661,C00807,R0068,2025-03-15,1049.39,0,36,UPI,Delivered,1085.39,2025,March
O043662,C00164,R0080,2024-12-18,896.17,0,47,UPI,Cancelled,943.17,2024,December
O043663,C00260,R0119,2024-01-25,301.71,30.17,34,Cash,Refunded,305.54,2024,January
O043664,C03157,R0188,2024-06-23,1186.06,0,56,Card,Delivered,1242.06,2024,June
O043665,C02256,R0004,2025-07-14,535.98,0,44,Wallet,Cancelled,579.98,2025,July
O043666,C02352,R0047,2026-01-05,908.61,0,44,UPI,Cancelled,952.61,2026,January
O043667,C00693,R0047,2026-01-04,1083.95,108.4,22,UPI,Cancelled,997.55,2026,January
O043668,C00066,R0010,2025-10-12,1444.5,144.45,59,UPI,Delivered,1359.05,2025,October
O043669,C00683,R0011,2024-07-12,1180.94,0,35,UPI,Delivered,1215.94,2024,July
O043670,C00674,R0153,2025-12-01,1235.03,123.5,30,Card,Cancelled,1141.53,2025,December
O043671,C04479,R0098,2025-07-04,1487.31,0,32,UPI,Cancelled,1519.31,2025,July
O043672,C01944,R0151,2025-10-31,1231.97,0,21,UPI,Delivered,1252.97,2025,October
O043673,C02779,R0100,2024-09-29,633.47,63.35,36,Cash,Delivered,606.12,2024,September
O043674,C02468,R0200,2024-07-30,1438.84,0,38,UPI,Delivered,1476.84,2024,July
O043675,C01779,R0082,2024-05-03,1488.76,0,39,UPI,Delivered,1527.76,2024,May
O043676,C02134,R0167,2024-10-10,809.48,0,59,Wallet,Delivered,868.48,2024,October
O043677,C02174,R0019,2025-09-20,1331.5,0,57,UPI,Delivered,1388.5,2025,September
O043678,C04698,R0095,2024-06-19,918.38,0,52,UPI,Delivered,970.38,2024,June
O043679,C00527,R0085,2024-05-22,376.48,0,26,UPI,Delivered,402.48,2024,May
O043680,C01464,R0185,2025-09-09,640.36,64.04,46,Cash,Delivered,622.32,2025,September
O043681,C01938,R0078,2024-04-04,1356.17,135.62,33,UPI,Cancelled,1253.55,2024,April
O043682,C00749,R0070,2024-06-21,318.57,0,37,UPI,Delivered,355.57,2024,June
O043683,C00685,R0046,2025-08-17,1502.12,0,55,UPI,Delivered,1557.12,2025,August
O043684,C02815,R0078,2024-06-11,866.93,0,32,Wallet,Delivered,898.93,2024,June
O043685,C00759,R0159,2025-12-08,468.43,46.84,30,Wallet,Delivered,451.59,2025,December
O043686,C02142,R0133,2024-04-27,532.45,0,39,UPI,Delivered,571.45,2024,April
O043687,C04931,R0175,2025-01-19,1091.59,0,37,UPI,Delivered,1128.59,2025,January
O043688,C02202,R0075,2025-11-26,1133.73,0,59,Card,Delivered,1192.73,2025,November
O043689,C03610,R0059,2024-08-22,1041.25,0,48,UPI,Refunded,1089.25,2024,August
O043690,C03884,R0138,2025-06-15,646.63,0,54,Cash,Cancelled,700.63,2025,June
O043691,C01703,R0045,2026-03-27,693.67,69.37,46,Card,Delivered,670.3,2026,March
O043692,C04842,R0030,2026-04-29,398.87,39.89,20,UPI,Delivered,378.98,2026,April
O043693,C03945,R0098,2026-01-12,840.05,0,22,UPI,Delivered,862.05,2026,January
O043694,C02045,R0133,2024-05-06,1333.03,133.3,59,UPI,Cancelled,1258.73,2024,May
O043695,C02255,R0019,2025-04-25,985.07,98.51,48,Wallet,Delivered,934.56,2025,April
O043696,C00156,R0113,2026-02-10,1269.9,126.99,46,UPI,Delivered,1188.91,2026,February
O043697,C02709,R0044,2025-07-01,1170.36,0,57,UPI,Delivered,1227.36,2025,July
O043698,C02242,R0150,2024-12-10,599.1,0,32,UPI,Delivered,631.1,2024,December
O043699,C01709,R0106,2026-03-12,966.93,96.69,31,UPI,Refunded,901.24,2026,March
O043700,C00076,R0032,2024-02-16,1024.72,102.47,60,UPI,Refunded,982.25,2024,February
O043701,C01550,R0135,2025-03-10,1432.97,0,46,Card,Refunded,1478.97,2025,March
O043702,C02028,R0115,2025-03-14,990.01,99,42,Card,Refunded,933.01,2025,March
O043703,C00360,R0104,2024-02-05,1189.61,0,60,UPI,Delivered,1249.61,2024,February
O043704,C03625,R0052,2024-08-27,566.22,0,39,UPI,Refunded,605.22,2024,August
O043705,C01463,R0126,2024-05-13,339.13,0,21,UPI,Delivered,360.13,2024,May
O043706,C04315,R0146,2024-04-07,1317.71,0,21,Wallet,Refunded,1338.71,2024,April
O043707,C00811,R0170,2025-07-25,1195.28,0,30,UPI,Delivered,1225.28,2025,July
O043708,C01329,R0156,2024-12-16,543.46,54.35,53,UPI,Cancelled,542.11,2024,December
O043709,C03121,R0182,2026-01-10,1204.3,0,60,UPI,Delivered,1264.3,2026,January
O043710,C04441,R0004,2025-02-02,597.66,59.77,39,Card,Delivered,576.89,2025,February
O043711,C03212,R0052,2025-06-01,1274.05,0,23,Wallet,Delivered,1297.05,2025,June
O043712,C01697,R0037,2025-01-20,1481.24,148.12,40,UPI,Delivered,1373.12,2025,January
O043713,C00121,R0133,2024-10-18,1403.8,140.38,44,UPI,Delivered,1307.42,2024,October
O043714,C01953,R0138,2024-08-17,627.78,0,41,Cash,Delivered,668.78,2024,August
O043715,C01781,R0082,2025-12-17,1046.32,0,57,UPI,Delivered,1103.32,2025,December
O043716,C03101,R0104,2025-09-21,1330.63,133.06,37,UPI,Cancelled,1234.57,2025,September
O043717,C04986,R0025,2024-04-04,596.87,0,40,Wallet,Cancelled,636.87,2024,April
O043718,C01202,R0187,2024-04-24,743.56,74.36,31,Card,Refunded,700.2,2024,April
O043719,C03927,R0139,2025-07-04,751.2,0,48,Card,Delivered,799.2,2025,July
O043720,C02804,R0001,2024-05-19,1514.98,0,31,Card,Delivered,1545.98,2024,May
O043721,C02956,R0105,2025-05-11,813,81.3,42,Wallet,Delivered,773.7,2025,May
O043722,C03785,R0159,2025-10-30,1054.4,0,48,Wallet,Cancelled,1102.4,2025,October
O043723,C00036,R0085,2025-10-26,699.79,69.98,34,Cash,Cancelled,663.81,2025,October
O043724,C00705,R0027,2024-07-26,511.05,0,44,UPI,Delivered,555.05,2024,July
O043725,C00266,R0127,2024-03-07,964.79,96.48,60,Wallet,Delivered,928.31,2024,March
O043726,C01380,R0116,2024-12-12,1292.25,0,21,Card,Delivered,1313.25,2024,December
O043727,C01176,R0074,2025-10-27,750.7,0,29,UPI,Cancelled,779.7,2025,October
O043728,C03560,R0010,2024-06-02,1073.51,0,56,UPI,Delivered,1129.51,2024,June
O043729,C01689,R0093,2024-11-22,328.78,0,55,Wallet,Delivered,383.78,2024,November
O043730,C04172,R0064,2026-04-26,795.81,0,25,Card,Delivered,820.81,2026,April
O043731,C01754,R0065,2024-05-01,1286.81,128.68,56,Card,Delivered,1214.13,2024,May
O043732,C03875,R0031,2025-02-20,1075.53,107.55,54,Card,Delivered,1021.98,2025,February
O043733,C01075,R0060,2024-12-09,539.9,53.99,49,UPI,Delivered,534.91,2024,December
O043734,C02458,R0112,2024-09-19,583.94,58.39,47,UPI,Delivered,572.55,2024,September
O043735,C03867,R0170,2025-06-27,1399.1,0,51,Card,Refunded,1450.1,2025,June
O043736,C02492,R0021,2026-02-02,1138.72,0,46,UPI,Cancelled,1184.72,2026,February
O043737,C01239,R0164,2025-01-30,1132.09,113.21,26,Cash,Refunded,1044.88,2025,January
O043738,C04839,R0133,2025-11-18,614.78,0,56,UPI,Refunded,670.78,2025,November
O043739,C04284,R0139,2025-01-31,483.67,48.37,23,UPI,Delivered,458.3,2025,January
O043740,C00102,R0192,2024-05-31,1520.07,152.01,29,Wallet,Delivered,1397.06,2024,May
O043741,C00357,R0146,2025-01-23,392.53,0,46,UPI,Delivered,438.53,2025,January
O043742,C00809,R0006,2026-02-08,999.15,0,28,Wallet,Delivered,1027.15,2026,February
O043743,C04164,R0153,2025-01-24,929.04,0,54,Card,Delivered,983.04,2025,January
O043744,C01816,R0008,2024-04-10,768.92,0,48,UPI,Cancelled,816.92,2024,April
O043745,C03919,R0001,2026-03-12,1022.01,102.2,21,UPI,Cancelled,940.81,2026,March
O043746,C04816,R0120,2024-09-17,935.81,93.58,52,Cash,Cancelled,894.23,2024,September
O043747,C03746,R0039,2024-02-10,982.09,98.21,32,UPI,Delivered,915.88,2024,February
O043748,C04821,R0046,2024-04-16,1502.02,150.2,55,Cash,Delivered,1406.82,2024,April
O043749,C02663,R0171,2024-07-18,408.91,0,57,Wallet,Delivered,465.91,2024,July
O043750,C01237,R0144,2025-04-07,1113.67,0,25,Card,Delivered,1138.67,2025,April
O043751,C03620,R0100,2024-08-10,1444.05,0,54,UPI,Cancelled,1498.05,2024,August
O043752,C04390,R0169,2025-10-23,1018.88,0,59,UPI,Cancelled,1077.88,2025,October
O043753,C02141,R0121,2025-12-28,310,31,59,Card,Delivered,338,2025,December
O043754,C04131,R0146,2024-11-21,435.2,0,25,Card,Delivered,460.2,2024,November
O043755,C02792,R0145,2025-01-01,490.29,0,48,UPI,Delivered,538.29,2025,January
O043756,C00174,R0167,2025-06-11,1467.54,146.75,60,UPI,Delivered,1380.79,2025,June
O043757,C04148,R0090,2025-05-03,379.43,37.94,48,Card,Delivered,389.49,2025,May
O043758,C03449,R0124,2025-08-21,1546.24,0,24,Cash,Refunded,1570.24,2025,August
O043759,C00278,R0181,2025-12-15,415.37,41.54,60,Wallet,Delivered,433.83,2025,December
O043760,C00045,R0042,2024-08-12,733.25,0,38,Card,Delivered,771.25,2024,August
O043761,C04102,R0027,2026-01-29,1529.96,0,47,Wallet,Delivered,1576.96,2026,January
O043762,C03152,R0191,2026-03-09,1410.73,0,60,Wallet,Refunded,1470.73,2026,March
O043763,C00046,R0026,2026-02-11,718.03,0,47,Card,Cancelled,765.03,2026,February
O043764,C03177,R0177,2024-07-28,1191.77,119.18,54,Wallet,Delivered,1126.59,2024,July
O043765,C01522,R0103,2024-05-24,810.81,0,35,Cash,Refunded,845.81,2024,May
O043766,C03784,R0145,2025-05-25,937.68,0,36,UPI,Delivered,973.68,2025,May
O043767,C02460,R0029,2024-06-04,1064.36,106.44,31,Cash,Refunded,988.92,2024,June
O043768,C04487,R0095,2026-03-31,435.59,0,56,Cash,Delivered,491.59,2026,March
O043769,C00469,R0109,2024-05-02,1418.06,0,36,UPI,Refunded,1454.06,2024,May
O043770,C01154,R0109,2025-11-28,669.35,66.94,56,UPI,Refunded,658.41,2025,November
O043771,C04334,R0108,2025-10-19,1370.2,0,21,Cash,Delivered,1391.2,2025,October
O043772,C00773,R0095,2024-08-24,415.53,0,52,Cash,Delivered,467.53,2024,August
O043773,C00636,R0185,2025-04-08,865.49,86.55,51,UPI,Cancelled,829.94,2025,April
O043774,C00732,R0059,2025-07-18,364.17,0,52,Wallet,Delivered,416.17,2025,July
O043775,C01521,R0092,2024-02-05,823.79,0,50,Wallet,Cancelled,873.79,2024,February
O043776,C04838,R0161,2024-09-08,974.87,0,26,UPI,Cancelled,1000.87,2024,September
O043777,C02302,R0049,2024-04-24,1319.98,132,50,Card,Cancelled,1237.98,2024,April
O043778,C03265,R0156,2026-03-18,428.24,42.82,40,Card,Delivered,425.42,2026,March
O043779,C02712,R0066,2025-09-09,300.78,0,26,Cash,Delivered,326.78,2025,September
O043780,C02451,R0111,2026-04-16,779.17,0,25,Card,Cancelled,804.17,2026,April
O043781,C04300,R0150,2025-03-01,1354.32,135.43,55,Wallet,Cancelled,1273.89,2025,March
O043782,C02690,R0135,2025-01-30,913.2,0,54,Wallet,Cancelled,967.2,2025,January
O043783,C02720,R0058,2026-03-28,586.67,0,57,Cash,Delivered,643.67,2026,March
O043784,C03253,R0025,2025-10-09,484.76,48.48,58,UPI,Cancelled,494.28,2025,October
O043785,C02789,R0011,2024-03-15,910.67,0,35,UPI,Delivered,945.67,2024,March
O043786,C04573,R0044,2024-09-17,1112.17,0,29,UPI,Delivered,1141.17,2024,September
O043787,C04936,R0174,2024-09-28,1235.38,123.54,32,UPI,Delivered,1143.84,2024,September
O043788,C01053,R0056,2026-04-27,1274.96,127.5,57,UPI,Cancelled,1204.46,2026,April
O043789,C00123,R0157,2024-06-02,218.39,0,27,UPI,Delivered,245.39,2024,June
O043790,C01675,R0075,2025-01-09,625.7,0,49,UPI,Delivered,674.7,2025,January
O043791,C01091,R0088,2025-09-04,1397.98,0,39,UPI,Cancelled,1436.98,2025,September
O043792,C01623,R0096,2026-02-13,668.69,0,38,UPI,Cancelled,706.69,2026,February
O043793,C02810,R0105,2024-01-23,913.65,0,22,Card,Delivered,935.65,2024,January
O043794,C00297,R0189,2024-12-10,632.43,0,58,UPI,Delivered,690.43,2024,December
O043795,C04742,R0038,2024-02-22,868.34,0,38,Wallet,Delivered,906.34,2024,February
O043796,C00223,R0158,2024-03-20,1000.19,100.02,29,Card,Refunded,929.17,2024,March
